codaz;lat;lon;nord;est;hsize
032BG010/1;45,72562893;9,882749;5063956;1568690;1
033BG002/4;45,82641466;10,05219049;5075313;1581728;19
033BG002/6;45,82641466;10,05219049;5075313;1581728;2
033BG006/1;45,82861952;10,0531976;5075559;1581803;57
033BG008/1;45,82776516;10,04527668;5075456;1581189;5
033BG018/1;45,82809689;10,04443318;5075492;1581123;6
033BG021/1;45,83743601;10,05655721;5076542;1582051;21
033BG022/5;45,83055473;10,04083835;5075843;1580843;15
033BG023/1;45,83489672;10,05765514;5076261;1582140;1
033BG024/4;45,82873355;10,05156469;5075570;1581676;4
033BG028/1;45,82538511;10,05061338;5075197;1581607;5
033BG033/1;45,8255478;10,05151761;5075216;1581677;15
033BG045/5;45,83546793;10,0434894;5076310;1581039;0
033BG046/4;45,83526573;10,05668355;5076301;1582064;1
033BG057/8;45,82891677;10,04729378;5075586;1581344;8
033BG069/1;45,825113;10,04986159;5075166;1581549;7
033BG072/1;45,83395183;10,05763725;5076156;1582140;5
033BG080/1;45,82850143;10,0454707;5075538;1581203;1
033BG083/1;45,83327785;10,04774893;5076071;1581373;8
033BG085/1;45,82582097;10,05215356;5075247;1581726;1
033BG088/1;45,83568691;10,04415018;5076335;1581090;4
033BG091/4;45,82369602;10,05322066;5075012;1581812;1
033BG093/1;45,82832009;10,04660025;5075519;1581291;0
033BG094/5;45,83493765;10,04115506;5076330;1580862;88
033BG110/1;45,83125214;10,03834197;5075918;1580648;0
033BG112/1;45,84017408;10,0450733;5076841;1581184;0
033BG113/4;45,8258575;10,04935562;5075330;1581512;2
033BG115/4;45,82912259;10,04348676;5075605;1581048;0
033BG124/1;45,83099858;10,04140055;5075893;1580886;1
033BG125/1;45,82848801;10,0383241;5075536;1580677;1
034BG001/1;45,6485871;9,519490152;5055149;1540478;921
034BG003/1;45,64567875;9,519732783;5054826;1540499;1
034BG008/1;45,64802013;9,527338716;5055090;1541090;642
034BG008/3;45,64802013;9,527338716;5055090;1541090;31
034BG009/1;45,64837511;9,528432856;5055130;1541175;11
034BG010/2;45,64043641;9,498358792;5054233;1538837;2
034BG017/1;45,63422109;9,509658186;5053548;1539722;5
034BG020/1;45,64008975;9,49735489;5054194;1538759;0
034BG039/3;45,64573996;9,51894941;5054914;1540441;0
034BG041/2;45,6368949;9,506029804;5053924;1539440;0
035BG005/1;45,81373114;9,697110061;5073602;1554159;4
035BG006/1;45,81492455;9,699184346;5073736;1554319;3
036BG001/1;45,99460428;9,757703259;5093741;1558676;14
036BG004/1;45,99739719;9,754551701;5094049;1558429;9
036BG006/1;45,99672774;9,755072058;5093975;1558470;57
036BG007/1;45,99747759;9,75464319;5094058;1558436;0
036BG008/1;45,99233201;9,755619206;5093487;1558517;69
036BG010/2;45,99567404;9,755173957;5093858;1558479;1
036BG011/3;46,00835605;9,752336937;5095265;1558246;0
036BG014/4;45,99047799;9,75697557;5093282;1558624;14
036BG026/11;46,01179178;9,75269349;5095647;1558270;1
036BG032/1;46,00697606;9,75415228;5095113;1558388;1
036BG033/3;46,00755062;9,75244118;5095258;1558258;0
036BG036/4;45,98872599;9,75327061;5093167;1558342;3
037BG002/2;45,61927726;9,541537749;5051904;1542218;5
037BG002/4;45,61927726;9,541537749;5051904;1542218;0
037BG002/5;45,61927726;9,541537749;5051904;1542218;17
037BG004/3;45,6149455;9,543932938;5051424;1542408;0
037BG004/1;45,6149455;9,543932938;5051424;1542408;20
037BG005/1;45,60205507;9,555425703;5049998;1543314;3
037BG009/4;45,6214703;9,540301798;5052147;1542120;158
037BG009/1;45,6214703;9,540301798;5052147;1542120;243
037BG010/1;45,62562488;9,539199981;5052608;1542031;0
037BG014/1;45,60262612;9,558303605;5050063;1543538;2
037BG015/1;45,62270456;9,534310498;5052281;1541652;8
037BG016/3;45,60829533;9,551152729;5050689;1542976;0
037BG017/1;45,60153413;9,540161909;5049932;1542124;2
038BG002/1;45,71811699;9,566993787;5062899;1544125;41
038BG004/1;45,71943344;9,586165463;5063056;1545616;2
038BG005/1;45,72956582;9,581336291;5064179;1545232;145
038BG006/1;45,7295411;9,580886226;5064176;1545197;124
038BG007/1;45,72962856;9,579614815;5064185;1545098;15
038BG008/1;45,71412556;9,569638723;5062457;1544334;191
038BG011/1;45,71949196;9,565607099;5063051;1544016;1
038BG013/1;45,71845052;9,584767491;5062946;1545508;0
038BG024/2;45,71943584;9,58959472;5063140;1545886;0
039BG005/2;45,82941208;9,591283011;5075278;1545924;0
039BG006/1;45,82945565;9,595029993;5075285;1546215;1
039BG010/3;45,83335611;9,599577956;5075721;1546565;4
039BG014/1;45,82837715;9,59125919;5075163;1545923;1
039BG016/1;45,80751813;9,604242882;5072853;1546949;2
039BG018/3;45,80433393;9,623987918;5072511;1548486;0
039BG022/1;45,80559983;9,61794067;5072648;1548015;3
039BG024/3;45,82057633;9,56592064;5074364;1543964;6
039BG025/2;45,82536623;9,586940405;5074826;1545590;1
039BG029/1;45,80687852;9,604351798;5072782;1546958;5
039BG037/1;45,81669692;9,609658064;5073876;1547362;15
039BG038/1;45,80934718;9,637055421;5073076;1549497;3
039BG042/1;45,81598381;9,63485276;5073812;1549320;2
039BG044/1;45,8295292;9,587769469;5075289;1545651;2
039BG045/1;45,80435611;9,594479873;5072496;1546193;2
039BG047/1;45,82348637;9,632298932;5074644;1549115;5
039BG049/1;45,81065584;9,634792282;5073220;1549320;0
039BG053/3;45,82161818;9,636461476;5074439;1549440;36
039BG055/4;45,82523271;9,58489209;5074810;1545431;5
039BG055/5;45,82523271;9,58489209;5074810;1545431;2
039BG058/5;45,81033255;9,63465991;5073184;1549310;1
039BG059/1;45,82721336;9,630525836;5075057;1548974;1
039BG061/1;45,81420785;9,622270377;5073607;1548344;6
039BG065/1;45,83403579;9,60212176;5075798;1546762;5
039BG066/1;45,81107893;9,611656091;5073253;1547522;1
039BG069/1;45,81864544;9,572221354;5074071;1544452;53
039BG073/1;45,80821469;9,630273035;5072946;1548971;0
039BG074/1;45,80865363;9,630651207;5072995;1549000;3
039BG078/1;45,83554872;9,596807377;5075963;1546348;2
039BG080/1;45,83362957;9,602349145;5075753;1546780;14
039BG087/1;45,81605395;9,607012386;5073803;1547157;0
039BG089/3;45,83200485;9,58941778;5075565;1545777;2
039BG091/1;45,81333302;9,59043032;5073573;1545874;0
039BG092/1;45,80692704;9,612151209;5072792;1547564;0
039BG094/2;45,8071391;9,607829378;5072813;1547228;7
039BG095/9;45,82583141;9,60984779;5074891;1547369;2
039BG097/6;45,81538048;9,59645053;5073722;1546337;0
039BG099/3;45,82574337;9,588862558;5074869;1545739;9
039BG103/2;45,81287904;9,59119776;5073523;1545934;9
039BG105/1;45,83154235;9,591833426;5075515;1545965;0
039BG107/1;45,83351121;9,60260538;5075740;1546800;1
039BG116/1;45,83368011;9,599581432;5075757;1546565;2
039BG120/4;45,82449208;9,59065167;5074731;1545879;0
039BG122/1;45,83541697;9,59962582;5075950;1546567;1
039BG138/5;45,82885092;9,58312752;5075211;1545291;1
039BG142/2;45,82260176;9,59938481;5074608;1546562;0
039BG159/6;45,81063466;9,59874162;5073278;1546522;1
040BG002/3;45,55318196;9,664763953;5044633;1551886;397
040BG006/11;45,55260794;9,632677757;5044549;1549382;11
040BG007/1;45,55385104;9,66424656;5044707;1551845;17
040BG009/1;45,52888749;9,657140193;5041929;1551313;152
040BG010/5;45,55795964;9,669701797;5045167;1552267;216
040BG011/1;45,54814125;9,661694174;5044071;1551651;318
040BG012/3;45,55269181;9,649820209;5044569;1550720;225
040BG014/1;45,53897316;9,645269106;5043042;1550377;185
040BG017/1;45,53719196;9,653023071;5042849;1550984;129
040BG018/2;45,55998636;9,660154577;5045386;1551520;318
040BG021/1;45,54922225;9,66154031;5044191;1551638;193
040BG025/1;45,55037134;9,663616312;5044320;1551799;253
040BG028/1;45,55240579;9,639888213;5044531;1549945;675
040BG029/2;45,54707386;9,682497943;5043966;1553276;305
040BG031/1;45,5334208;9,645051981;5042425;1550365;253
040BG033/2;45,55873159;9,674656649;5045256;1552653;2
040BG036/1;45,53881837;9,64717575;5043026;1550526;17
040BG038/2;45,53384155;9,654956609;5042478;1551138;34
040BG039/2;45,53821147;9,643070233;5042956;1550206;200
040BG047/1;45,54248751;9,650919602;5043436;1550815;2
040BG048/1;45,55851019;9,666364238;5045226;1552006;0
040BG059/1;45,55859197;9,673911847;5045240;1552595;2
040BG066/1;45,55164494;9,645542074;5044450;1550387;2
040BG067/1;45,55911126;9,674379308;5045298;1552631;5
041BG006/1;45,85383524;9,49764589;5078024;1538637;52
041BG007/1;45,85832491;9,510205028;5078447;1539606;0
041BG008/1;45,85249756;9,49687405;5077875;1538578;10
041BG010/1;45,85192752;9,50571594;5077734;1539262;9
041BG014/1;45,85355686;9,501570386;5077913;1538939;11
041BG014/3;45,85355686;9,501570386;5077913;1538939;3
041BG019/1;45,85454892;9,507529269;5078108;1539403;2
042BG003/4;45,66410417;9,764762822;5057026;1559574;29
042BG004/3;45,66248798;9,751955857;5056837;1558578;1
042BG012/3;45,66424646;9,763673636;5057041;1559489;75
042BG014/7;45,67613271;9,77093539;5058367;1560042;5
042BG018/1;45,67599843;9,766812095;5058349;1559721;0
042BG025/1;45,66821727;9,77282947;5057489;1560198;0
042BG033/2;45,66196561;9,761586914;5056867;1559332;0
043BG001/2;45,630496;9,800163072;5053319;1562369;83
043BG003/1;45,6119887;9,796527119;5051260;1562106;4
043BG006/2;45,61711702;9,818493597;5051847;1563813;4
043BG008/7;45,64433089;9,752341865;5054820;1558627;17
043BG010/3;45,6247995;9,81185161;5052777;1563290;6
043BG011/1;45,61195922;9,78648489;5051249;1561323;12
043BG012/3;45,61194146;9,814724824;5051269;1563525;95
043BG013/1;45,62675569;9,790527253;5052896;1561622;81
043BG014/5;45,61122737;9,784268834;5051166;1561151;111
043BG017/1;45,63030188;9,800891563;5053298;1562426;73
043BG018/1;45,63124549;9,781597063;5053388;1560921;298
043BG021/1;45,63508341;9,770462559;5053806;1560049;45
043BG023/1;45,60590365;9,782258365;5050573;1561000;0
043BG030/1;45,61450648;9,800743807;5051543;1562432;1
043BG031/1;45,64305536;9,75057967;5054677;1558491;10
043BG035/1;45,61458783;9,800693663;5051552;1562428;2
043BG036/1;45,61450764;9,800577094;5051543;1562419;1
043BG037/5;45,61495734;9,796761497;5051590;1562121;8
043BG043/1;45,6144172;9,800639935;5051533;1562424;1
043BG044/1;45,61461591;9,800540157;5051555;1562416;1
043BG045/1;45,61183429;9,782392046;5051232;1561004;1
043BG047/1;45,61444545;9,800460781;5051536;1562410;1
043BG049/1;45,63945373;9,780351003;5054299;1560815;1
043BG052/1;45,62039755;9,79141959;5052272;1561702;1
043BG058/1;45,6156582;9,800798664;5051671;1562435;1
043BG059/1;45,62505737;9,801753361;5052716;1562499;3
043BG061/3;45,6118888;9,786253061;5051241;1561305;2
043BG062/2;45,60678195;9,811213454;5050693;1563257;2
043BG065/2;45,62487391;9,790616273;5052687;1561631;1
043BG066/2;45,61598353;9,795454971;5051703;1562018;2
043BG067/1;45,61141539;9,79483898;5051195;1561975;0
043BG070/1;45,64184251;9,767860492;5054555;1559839;0
043BG071/4;45,61221448;9,79123365;5051281;1561693;4
043BG073/4;45,60529851;9,778608151;5050503;1560716;0
043BG073/5;45,60529851;9,778608151;5050503;1560716;0
043BG081/1;45,61189997;9,784980318;5051322;1561209;7
043BG082/1;45,62167634;9,792957326;5052415;1561820;13
043BG083/1;45,61460021;9,80055009;5051560;1562446;1
044BG006/1;45,50949809;9,835226763;5039904;1565242;15
044BG006/6;45,50949809;9,835226763;5039904;1565242;0
044BG009/3;45,50743916;9,83614361;5039676;1565316;80
044BG010/1;45,50063138;9,848765599;5038930;1566310;514
044BG012/1;45,48693604;9,850620253;5037410;1566471;848
044BG013/1;45,52346868;9,852156224;5041470;1566548;160
044BG014/4;45,50001871;9,848845995;5038862;1566317;94
044BG017/1;45,49522525;9,85071936;5038331;1566469;0
044BG017/3;45,49522525;9,85071936;5038331;1566469;0
044BG018/3;45,52150843;9,832344124;5041236;1565003;58
044BG022/1;45,52590283;9,845572651;5041735;1566031;11
044BG024/1;45,50901438;9,841044247;5039855;1565697;67
044BG024/3;45,50901438;9,841044247;5039855;1565697;2
044BG025/2;45,50765835;9,83694052;5039701;1565378;5
044BG027/1;45,48239776;9,838677907;5036896;1565543;1
044BG028/1;45,50793803;9,828201479;5039725;1564695;187
044BG029/7;45,50832743;9,826632634;5039767;1564572;13
044BG029/14;45,50832743;9,826632634;5039767;1564572;1
044BG036/1;45,4913359;9,855664621;5037903;1566860;6
044BG036/3;45,4913359;9,855664621;5037903;1566860;1
044BG044/1;45,49993565;9,839373241;5038845;1565577;679
044BG047/2;45,49431565;9,848363629;5038228;1566286;1
044BG050/1;45,48341158;9,836671236;5037007;1565385;391
044BG057/1;45,48378051;9,841590232;5037052;1565769;4
044BG060/1;45,50862355;9,852742762;5039902;1566614;2
044BG062/1;45,50877457;9,858770529;5039843;1567082;0
044BG063/1;45,49258382;9,857296012;5038043;1566986;0
044BG070/3;45,50896504;9,82683398;5039838;1564587;1
044BG072/1;45,50240361;9,8494751;5039209;1566367;0
044BG075/9;45,49618428;9,83602019;5038507;1565323;0
046BG001/1;45,68683486;9,490114721;5059384;1538163;2
046BG003/1;45,69520397;9,464602904;5060302;1536171;0
046BG006/2;45,68009935;9,47155306;5058627;1536722;8
046BG007/1;45,68635469;9,503273343;5059337;1539188;1
046BG008/2;45,68581373;9,480461742;5059266;1537412;5
046BG016/4;45,68284722;9,47090839;5058932;1536670;1
046BG017/2;45,68936322;9,455474993;5059649;1535464;0
046BG019/1;45,67980006;9,47210268;5058594;1536765;0
046BG019/3;45,67980006;9,47210268;5058594;1536765;0
046BG027/3;45,68875893;9,47644163;5059673;1537100;0
046BG031/4;45,68809784;9,45536238;5059590;1535459;0
046BG037/1;45,68738667;9,50753673;5059460;1539549;0
047BG001/1;45,49099572;9,606201661;5037688;1547367;35
047BG002/1;45,48836372;9,608592032;5037397;1547556;110
047BG003/1;45,48997269;9,610695264;5037577;1547719;0
047BG004/1;45,48744289;9,600597114;5037290;1546932;697
047BG006/1;45,49494735;9,605751926;5038208;1547331;247
047BG019/1;45,49444833;9,594925164;5038065;1546483;2
047BG020/7;45,47521774;9,599213582;5035931;1546834;0
047BG022/27;45,48819859;9,60066912;5037374;1546937;0
048BG002/1;45,89900704;9,64872676;5083045;1550323;5
048BG005/1;45,92494468;9,652136855;5085929;1550564;3
048BG005/2;45,92494468;9,652136855;5085929;1550564;3
048BG006/1;45,90135823;9,646768862;5083305;1550169;2
048BG008/1;45,91031229;9,650173452;5084302;1550425;33
048BG010/1;45,90268506;9,646101002;5083452;1550116;35
048BG012/2;45,9036307;9,63958872;5083553;1549610;1
048BG015/1;45,90431953;9,653796631;5083720;1550714;10
048BG019/1;45,90997251;9,652941537;5084266;1550640;18
048BG022/1;45,89479653;9,650018307;5082578;1550427;34
048BG023/8;45,904926;9,63649659;5083695;1549369;31
048BG024/1;45,8947819;9,649425209;5082576;1550381;8
048BG026/1;45,90625128;9,640933811;5083845;1549712;19
048BG027/1;45,89871726;9,656921836;5083018;1550959;0
048BG030/2;45,89884436;9,656729973;5083032;1550944;0
048BG035/1;45,92466547;9,65217228;5085898;1550567;2
048BG037/1;45,92539874;9,64316581;5086056;1549871;0
048BG038/3;45,90493722;9,63609706;5083696;1549338;3
048BG041/1;45,89476975;9,64839389;5082574;1550301;12
048BG056/3;45,92441804;9,647311158;5085949;1550193;0
049BG001/1;45,58707943;9,553201454;5048333;1543152;188
049BG002/1;45,58065457;9,541551268;5047613;1542248;429
049BG003/1;45,57086522;9,538881385;5046524;1542047;169
049BG004/1;45,56233889;9,54698777;5045581;1542686;156
049BG005/2;45,58004575;9,550299781;5047550;1542931;51
049BG005/3;45,58004575;9,550299781;5047550;1542931;6
049BG008/1;45,57390079;9,540307341;5046862;1542156;1
049BG009/1;45,57893668;9,545072335;5047424;1542524;3
049BG013/1;45,57870346;9,544903457;5047398;1542511;2
050BG001/1;45,78809432;9,56200285;5070671;1543682;6
050BG002/1;45,7852811;9,563029501;5070359;1543764;0
050BG007/2;45,78705764;9,565980558;5070558;1543992;1
050BG009/1;45,78242753;9,577549776;5070050;1544895;70
050BG011/3;45,78365921;9,570654463;5070183;1544358;0
050BG012/1;45,785092;9,557534491;5070335;1543337;0
050BG013/1;45,79416332;9,579510777;5071355;1545038;0
050BG016/1;45,7867946;9,566389573;5070529;1544024;1
050BG020/3;45,78732151;9,579787302;5070595;1545065;2
050BG030/2;45,79533242;9,59200366;5071492;1546008;20
051BG009/8;45,60755988;9,539148224;5050682;1542043;3
052BG002/1;45,75790238;9,490491455;5067280;1538144;0
052BG003/4;45,74234757;9,488799988;5065551;1538023;2
052BG004/1;45,74790689;9,489516955;5066169;1538075;0
052BG006/1;45,75260368;9,502324918;5066697;1539068;0
052BG007/1;45,7594973;9,496330329;5067460;1538597;90
052BG013/1;45,75870214;9,490794196;5067369;1538167;0
052BG014/1;45,74902158;9,494026332;5066295;1538425;1
052BG015/3;45,75044962;9,486337897;5066450;1537826;0
052BG017/1;45,76348386;9,500622115;5067905;1538928;0
052BG017/2;45,76348386;9,500622115;5067905;1538928;1
052BG020/1;45,73812096;9,483698825;5065079;1537629;0
052BG022/2;45,75671474;9,494569874;5067150;1538462;2
052BG023/1;45,7563984;9,49487567;5067115;1538486;6
052BG024/2;45,75871428;9,496323395;5067373;1538597;0
052BG029/2;45,75137209;9,497865475;5066558;1538722;2
052BG035/1;45,75280648;9,50123389;5066719;1538983;3
052BG036/1;45,75657646;9,495327268;5067135;1538521;0
052BG041/1;45,75701769;9,489005048;5067181;1538029;3
052BG044/1;45,7597255;9,487215611;5067481;1537888;1
052BG046/1;45,75852009;9,49126836;5067349;1538204;0
052BG049/1;45,74316398;9,485194909;5065640;1537742;5
052BG052/1;45,74120493;9,482337153;5065421;1537521;0
052BG056/2;45,75809875;9,486661426;5067300;1537846;1
052BG073/4;45,74731358;9,485729115;5066183;1537783;0
053BG001/1;45,5095567;9,690186525;5039803;1553912;507
053BG008/1;45,46520706;9,672325946;5034864;1552558;558
053BG009/1;45,50974452;9,663011132;5039806;1551789;57
053BG013/10;45,50746335;9,668322405;5039556;1552206;20
053BG014/2;45,5089264;9,645540478;5039704;1550425;92
053BG014/4;45,5089264;9,645540478;5039704;1550425;2
053BG015/1;45,49579784;9,628688701;5038235;1549120;522
053BG018/2;45,4680255;9,651930439;5035164;1550961;407
053BG019/1;45,51249084;9,62610909;5040088;1548904;113
053BG019/3;45,51249084;9,62610909;5040088;1548904;103
053BG020/1;45,51106651;9,681576517;5039965;1553238;59
053BG022/1;45,51600119;9,673621378;5040508;1552612;1
053BG027/1;45,47441568;9,658311265;5035878;1551454;263
053BG028/1;45,48461408;9,662946867;5037014;1551807;313
053BG029/1;45,46795641;9,65141796;5035156;1550921;237
053BG030/1;45,50931212;9,650537448;5039750;1550815;311
053BG032/1;45,5226174;9,650216869;5041228;1550778;30
053BG035/1;45,48539208;9,659155564;5037098;1551510;102
053BG036/1;45,50908532;9,647680126;5039723;1550592;49
053BG037/1;45,48885341;9,627894893;5037463;1549064;177
053BG040/1;45,52622065;9,638528702;5041621;1549862;366
053BG046/3;45,5248913;9,636413659;5041472;1549698;145
053BG046/4;45,5248913;9,636413659;5041472;1549698;154
053BG047/1;45,49536568;9,662189816;5038208;1551738;14
053BG047/3;45,49536568;9,662189816;5038208;1551738;0
053BG051/1;45,50828444;9,666437533;5039646;1552058;3
053BG053/1;45,47145627;9,645343245;5035541;1550443;498
053BG055/3;45,50556759;9,682969481;5039355;1553352;215
053BG056/3;45,51816414;9,673160632;5040748;1552574;194
053BG057/1;45,4942385;9,622502716;5038058;1548638;224
053BG058/1;45,47616363;9,64057361;5036061;1550066;294
053BG060/1;45,47580261;9,640748637;5036021;1550080;168
053BG063/1;45,49572548;9,662232425;5038248;1551741;191
053BG068/1;45,50234427;9,666354708;5038986;1552057;317
053BG069/1;45,51562229;9,658317419;5040456;1551417;1
053BG074/1;45,5014717;9,629737362;5038866;1549197;8
053BG075/2;45,49565088;9,662679493;5038240;1551776;108
053BG076/1;45,51254204;9,626621744;5040094;1548944;1
053BG077/2;45,51863184;9,64830168;5040784;1550632;0
053BG079/2;45,52159705;9,642829887;5041110;1550202;2
053BG084/2;45,50852978;9,664494632;5039672;1551906;1
053BG085/1;45,51484896;9,672109726;5040379;1552495;36
053BG087/1;45,50222685;9,63478891;5038953;1549591;0
053BG093/5;45,50384947;9,64241045;5039138;1550185;1
053BG103/6;45,48657824;9,64848448;5037223;1550675;1
053BG106/1;45,51626102;9,65993804;5040528;1551543;1
053BG125/2;45,49054178;9,638512395;5037738;1549895;1
055BG001/1;45,6588527;9,837276102;5056499;1565229;19
055BG004/1;45,65703626;9,824657834;5056287;1564248;66
055BG007/1;45,67063016;9,844011886;5057813;1565740;13
055BG011/4;45,666437;9,836503317;5057341;1565160;9
055BG014/1;45,64653584;9,83039405;5055125;1564707;35
055BG016/1;45,65848967;9,824063054;5056448;1564200;11
055BG016/9;45,65848967;9,824063054;5056448;1564200;2
